,year,selling_price,km_driven,brand,fuel,seller,transmission,owner
3790,8,14.214287349062356,10.000568890186692,Jeep_Compass,Diesel,Individual,Manual,First Owner
3791,12,13.304686600863562,11.289794413577894,Nissan_Terrano,Diesel,Individual,Manual,First Owner
3792,15,11.695255355062795,11.407576060361786,Maruti_Alto,Petrol,Individual,Manual,First Owner
3793,13,12.676079399771027,11.849404844423074,Tata_New,Diesel,Individual,Manual,Second Owner
3794,14,12.899222326086994,11.695255355062795,Mahindra_Thar,Diesel,Individual,Manual,Second Owner
3795,10,12.618185607609803,11.002116507732017,Maruti_Swift,Diesel,Individual,Manual,First Owner
3796,14,11.775297421715827,11.289794413577894,Chevrolet_Beat,Diesel,Individual,Manual,Second Owner
3797,11,11.918397239722838,11.002116507732017,Maruti_Swift,Petrol,Individual,Manual,Second Owner
3798,13,12.206077645517674,11.407576060361786,Tata_Indica,Diesel,Individual,Manual,Second Owner
3799,13,13.76421831620775,11.289794413577894,Toyota_Innova,Diesel,Individual,Manual,First Owner
3800,17,11.695255355062795,12.07254696717504,Maruti_Swift,Diesel,Individual,Manual,Second Owner
3801,6,14.151983508870947,9.210440366976517,Mahindra_XUV500,Diesel,Individual,Manual,First Owner
3802,8,13.3374763699232,11.082157933374816,Hyundai_i20,Petrol,Individual,Manual,First Owner
3803,13,13.014780393893403,11.407576060361786,Toyota_Innova,Diesel,Individual,Manual,First Owner
3804,18,11.51293546492023,11.156264806643742,Maruti_Alto,Petrol,Individual,Manual,First Owner
3805,7,13.304686600863562,7.824445930877619,Hyundai_Grand,Petrol,Individual,Manual,First Owner
3806,9,13.45883704259595,10.463131911491967,Honda_Amaze,Diesel,Individual,Manual,First Owner
3807,13,12.429220196836383,10.596659732783579,Chevrolet_Beat,Diesel,Individual,Manual,First Owner
3808,7,13.217675375388819,11.050905878263567,Maruti_Baleno,Petrol,Individual,Manual,First Owner
3809,12,13.42246945133505,11.385103457032141,Skoda_Superb,Diesel,Dealer,Automatic,First Owner
3810,10,13.180634172318978,10.915106645867503,Nissan_Terrano,Diesel,Dealer,Manual,First Owner
3811,11,12.691583538230217,11.170646401315228,Chevrolet_Enjoy,Diesel,Dealer,Manual,First Owner
3812,10,12.821260987319457,11.002116507732017,Renault_Scala,Diesel,Dealer,Manual,First Owner
3813,11,12.793862088206213,11.156264806643742,Skoda_Rapid,Diesel,Individual,Manual,First Owner
3814,13,13.384729180332174,11.002116507732017,Skoda_Superb,Petrol,Dealer,Automatic,First Owner
3815,13,12.201065128819632,11.429554725537322,Ford_Fiesta,Diesel,Dealer,Manual,Third Owner
3816,11,12.560247968016562,11.397817597857522,Mahindra_Quanto,Diesel,Individual,Manual,First Owner
3817,16,12.468440756144114,11.80560254159177,Volkswagen_Jetta,Diesel,Individual,Automatic,First Owner
3818,6,13.676248490630767,9.61587214452889,Maruti_Ciaz,Petrol,Dealer,Automatic,First Owner
3819,9,12.959846800844963,10.657282884047461,Hyundai_Grand,Diesel,Dealer,Manual,First Owner
3820,13,13.102162710901053,10.645448706505872,Chevrolet_Cruze,Diesel,Dealer,Automatic,First Owner
3821,10,13.527829818844937,11.156264806643742,Mahindra_XUV500,Diesel,Individual,Automatic,Second Owner
3822,21,11.736077016252437,11.608244735642321,Honda_City,Petrol,Individual,Manual,Third Owner
3823,11,12.30592250537653,11.78574259964801,Fiat_Linea,Diesel,Individual,Manual,First Owner
3824,9,13.49254805258237,10.799187746794274,Volkswagen_Vento,Diesel,Dealer,Automatic,First Owner
3825,11,12.994532278619134,10.736418414365374,Honda_Amaze,Petrol,Dealer,Automatic,First Owner
3826,16,11.156264806643742,11.002116507732017,Chevrolet_Spark,Petrol,Individual,Manual,Third Owner
3827,10,13.144126826131089,10.968215530759236,Maruti_Baleno,Diesel,Dealer,Manual,First Owner
3828,9,13.579789490265188,9.99884318585288,Maruti_S-Cross,Diesel,Dealer,Manual,First Owner
3829,8,13.369225017834633,10.518700218288165,Hyundai_i20,Petrol,Individual,Manual,First Owner
3830,16,11.695255355062795,11.156264806643742,Hyundai_Santro,Petrol,Individual,Manual,Fourth & Above Owner
3831,13,11.744045122410057,11.501874628783144,Chevrolet_Beat,Diesel,Individual,Manual,Third Owner
3832,13,11.695255355062795,11.736077016252437,Chevrolet_Beat,Diesel,Individual,Manual,First Owner
3833,8,13.384729180332174,11.002116507732017,Mahindra_TUV,Diesel,Individual,Manual,First Owner
3834,11,13.017005083966255,11.289794413577894,Hyundai_Grand,Petrol,Individual,Manual,Second Owner
3835,15,11.608244735642321,11.289794413577894,Maruti_Zen,CNG,Individual,Manual,Fourth & Above Owner
3836,8,13.304686600863562,10.596659732783579,Mahindra_Bolero,Diesel,Individual,Manual,First Owner
3837,13,13.3374763699232,11.289794413577894,Mahindra_XUV500,Diesel,Individual,Manual,Second Owner
3838,11,13.304686600863562,10.308985993422082,Ford_Ecosport,Diesel,Individual,Manual,First Owner
3839,7,13.586098651497313,10.463131911491967,Mahindra_Bolero,Diesel,Individual,Manual,First Owner
3840,14,12.611541086966115,12.100717685412471,Tata_Winger,Diesel,Individual,Manual,Third Owner
3841,10,13.112315061750808,11.002116507732017,Renault_Lodgy,Diesel,Individual,Manual,First Owner
3842,12,14.272936037914342,11.362114203075018,Audi_A4,Diesel,Dealer,Automatic,First Owner
3843,10,14.375126917328105,11.757000418039665,Audi_Q3,Diesel,Dealer,Automatic,First Owner
3844,7,14.115615891155079,10.434145214930487,Tata_Hexa,Diesel,Individual,Automatic,First Owner
3845,11,12.765691290604371,11.884495917930655,Mahindra_Xylo,Diesel,Individual,Manual,First Owner
3846,7,12.611541086966115,10.12667110305036,Datsun_RediGO,Petrol,Individual,Automatic,First Owner
3847,7,12.899222326086994,10.896757843893464,Tata_Zest,Petrol,Dealer,Manual,Second Owner
3848,11,14.375126917328105,11.536202441874721,Audi_A6,Diesel,Dealer,Automatic,First Owner
3849,26,11.156264806643742,11.156264806643742,Maruti_Zen,Petrol,Individual,Manual,Fourth & Above Owner
3850,7,13.122365377402328,11.156264806643742,Nissan_Sunny,Diesel,Individual,Manual,First Owner
3851,8,14.761360480429413,10.491301994830229,Audi_Q3,Diesel,Dealer,Automatic,First Owner
3852,11,12.75130259456002,10.968215530759236,Honda_Brio,Petrol,Dealer,Manual,First Owner
3853,12,12.301387370778713,11.51293546492023,Tata_Indigo,Diesel,Individual,Manual,First Owner
3854,11,14.430696737594902,11.038721024659884,Audi_Q5,Petrol,Dealer,Automatic,First Owner
3855,20,11.652687407345388,11.407576060361786,Hyundai_Santro,Petrol,Dealer,Manual,Second Owner
3856,26,10.819798284210286,11.51293546492023,Maruti_800,Petrol,Individual,Manual,Second Owner
3857,8,13.279368835614243,9.546884034617925,Honda_Jazz,Petrol,Dealer,Manual,First Owner
3858,7,13.76421831620775,9.970912528850917,Ford_EcoSport,Diesel,Dealer,Manual,First Owner
3859,7,13.345508528717259,9.53249633228804,Maruti_Swift,Petrol,Individual,Automatic,First Owner
3860,8,13.849912950864715,10.043292972227004,Hyundai_Creta,Petrol,Dealer,Automatic,First Owner
3861,10,12.644330802262578,10.394732724323175,Datsun_GO,Petrol,Dealer,Manual,First Owner
3862,8,13.304686600863562,11.5099309859899,Mahindra_Xylo,Diesel,Individual,Manual,First Owner
3863,6,14.946912992035967,8.517393171418904,Toyota_Fortuner,Diesel,Individual,Automatic,First Owner
3864,11,13.384729180332174,10.812854369337458,Honda_City,Diesel,Dealer,Manual,First Owner
3865,9,13.217675375388819,10.724544101718104,Hyundai_Grand,Petrol,Dealer,Manual,First Owner
3866,8,14.04662307257814,10.576993092840784,Hyundai_Creta,Diesel,Dealer,Manual,First Owner
3867,9,13.399996629152975,10.783549889802996,Hyundai_i20,Petrol,Dealer,Manual,First Owner
3868,8,13.45883704259595,9.316050826398296,Hyundai_i20,Petrol,Dealer,Manual,First Owner
3869,17,12.367345048436391,11.005577121783782,Hyundai_Getz,Diesel,Dealer,Manual,First Owner
3870,12,13.07107218827772,11.289794413577894,Volkswagen_Vento,Diesel,Dealer,Manual,First Owner
3871,17,13.586098651497313,11.498836682527127,Mercedes-Benz_E-Class,Diesel,Dealer,Automatic,First Owner
3872,9,16.001561947061912,9.472781556562168,Audi_RS7,Petrol,Dealer,Automatic,First Owner
3873,10,14.978661680269907,10.308985993422082,Audi_Q5,Diesel,Dealer,Automatic,First Owner
3874,6,14.436087583323648,9.798182590890704,MG_Hector,Petrol,Dealer,Automatic,First Owner
3875,15,15.250595321348806,11.51293546492023,Land_Rover,Diesel,Dealer,Automatic,First Owner
3876,10,13.652992804936396,10.968215530759236,Honda_City,Petrol,Dealer,Automatic,First Owner
3877,8,13.279368835614243,11.355593062159754,Mahindra_Xylo,Diesel,Dealer,Manual,First Owner
3878,10,12.847929163278053,11.07507145366006,Mahindra_Verito,Diesel,Dealer,Manual,First Owner
3879,6,13.384729180332174,10.463131911491967,Maruti_Swift,Diesel,Individual,Manual,First Owner
3880,7,13.304686600863562,10.308985993422082,Maruti_Swift,Petrol,Individual,Manual,First Owner
3881,8,12.983101310070822,9.696955267027116,Nissan_Micra,Petrol,Dealer,Manual,First Owner
3882,12,13.171155446333852,11.177466714598282,Volkswagen_Vento,Diesel,Dealer,Manual,First Owner
3883,6,15.38412668421143,9.472704636443673,BMW_5,Diesel,Dealer,Automatic,First Owner
3884,17,11.982935344196433,11.289794413577894,Chevrolet_Aveo,Petrol,Individual,Manual,First Owner
3885,18,11.982935344196433,11.407576060361786,Maruti_Zen,Petrol,Individual,Manual,Second Owner
3886,13,11.736077016252437,10.239995502805316,Chevrolet_Spark,Petrol,Individual,Manual,First Owner
3887,10,12.971542813248437,12.206077645517674,Mahindra_Bolero,Diesel,Individual,Manual,First Owner
3888,8,13.710151153416941,9.595670797663967,Hyundai_Creta,Petrol,Individual,Manual,First Owner
3889,25,11.0186455364637,11.407576060361786,Maruti_Alto,Petrol,Individual,Manual,Second Owner
3890,8,12.899222326086994,10.819798284210286,Maruti_Wagon,Petrol,Individual,Manual,First Owner
3891,16,11.918397239722838,11.51293546492023,Hyundai_Santro,Petrol,Individual,Manual,Second Owner
3892,6,13.76421831620775,10.085850775128717,Volkswagen_Polo,Petrol,Individual,Automatic,First Owner
3893,12,12.301387370778713,11.51293546492023,Tata_Indigo,Diesel,Individual,Manual,First Owner
3894,18,11.608244735642321,11.407576060361786,Hyundai_Getz,Petrol,Individual,Manual,First Owner
3895,10,12.834683971615659,10.308985993422082,Tata_Bolt,Petrol,Individual,Manual,First Owner
3896,8,12.765691290604371,11.289794413577894,Datsun_GO,Petrol,Individual,Manual,First Owner
3897,13,12.644330802262578,11.43698350439507,Hyundai_i20,Diesel,Dealer,Manual,Second Owner
3898,15,11.407576060361786,12.611541086966115,Tata_Indica,Petrol,Individual,Manual,Third Owner
3899,14,12.765691290604371,11.407576060361786,Volkswagen_Vento,Petrol,Individual,Manual,Second Owner
3900,22,11.51293546492023,11.002116507732017,Hyundai_Santro,Petrol,Individual,Manual,First Owner
3901,8,14.077875591662238,10.596659732783579,Mahindra_XUV500,Diesel,Individual,Automatic,First Owner
3902,21,11.156264806643742,11.407576060361786,Maruti_Wagon,Petrol,Individual,Manual,Fourth & Above Owner
3903,12,12.323860125621126,11.289794413577894,Chevrolet_Sail,Diesel,Individual,Manual,First Owner
3904,23,11.884495917930655,11.51293546492023,Honda_City,Petrol,Individual,Manual,First Owner
3905,7,13.742940940397677,9.90353755128617,Ford_EcoSport,Diesel,Individual,Manual,First Owner
3906,6,13.217675375388819,10.839600519357369,Maruti_Swift,Petrol,Individual,Manual,First Owner
3907,17,11.350418300109132,11.695255355062795,Maruti_Alto,Petrol,Individual,Manual,Second Owner
3908,11,12.54254845357358,10.915106645867503,Hyundai_EON,Petrol,Individual,Manual,First Owner
3909,7,12.793862088206213,8.699681400989514,Hyundai_EON,Petrol,Individual,Manual,First Owner
3910,14,11.918397239722838,10.596659732783579,Maruti_Alto,Petrol,Individual,Manual,Second Owner
3911,8,13.710151153416941,9.61587214452889,Skoda_Rapid,Petrol,Individual,Automatic,First Owner
3912,20,11.695255355062795,10.819798284210286,Ambassador_CLASSIC,Diesel,Individual,Manual,Second Owner
3913,15,12.278397958261774,11.407576060361786,Fiat_Linea,Petrol,Individual,Manual,Second Owner
3914,12,13.217675375388819,10.55843949396453,Renault_Scala,Diesel,Individual,Manual,First Owner
3915,7,13.560619598657233,10.463131911491967,Tata_Nexon,Petrol,Individual,Manual,First Owner
3916,24,12.92391243868049,10.80689565857927,Maruti_Gypsy,Petrol,Individual,Manual,Third Owner
3917,20,11.082157933374816,11.156264806643742,Maruti_800,Petrol,Individual,Manual,Second Owner
3918,17,12.206077645517674,11.407576060361786,Maruti_Wagon,Petrol,Individual,Manual,Second Owner
3919,15,12.388398368982115,10.819798284210286,Maruti_Wagon,Petrol,Individual,Manual,Second Owner
3920,13,13.592368256649284,11.59664141801006,Toyota_Innova,Diesel,Individual,Manual,First Owner
3921,15,12.899222326086994,11.695255355062795,Toyota_Innova,Diesel,Individual,Manual,First Owner
3922,9,13.122365377402328,11.002116507732017,Tata_Sumo,Diesel,Individual,Manual,First Owner
3923,18,11.918397239722838,11.407576060361786,Mahindra_Renault,Diesel,Individual,Manual,Third Owner
3924,11,13.122365377402328,11.849404844423074,Toyota_Etios,Diesel,Individual,Manual,Second Owner
3925,11,12.676079399771027,11.289794413577894,Hyundai_EON,Petrol,Individual,Manual,First Owner
3926,12,12.611541086966115,11.407576060361786,Nissan_Micra,Diesel,Individual,Manual,First Owner
3927,8,13.384729180332174,10.596659732783579,Renault_Lodgy,Diesel,Individual,Manual,First Owner
3928,7,12.560247968016562,9.546884034617925,Maruti_Alto,Petrol,Individual,Manual,First Owner
3929,13,12.793862088206213,11.156264806643742,Tata_Aria,Diesel,Individual,Manual,Second Owner
3930,16,13.017005083966255,10.915106645867503,Honda_Accord,Petrol,Individual,Manual,Second Owner
3931,14,12.07254696717504,11.002116507732017,Maruti_Alto,Petrol,Individual,Manual,Third Owner
3932,14,12.765691290604371,11.211833885608513,Chevrolet_Cruze,Diesel,Individual,Manual,Second Owner
3933,5,13.180634172318978,10.714439990727769,Ford_Figo,Diesel,Dealer,Manual,First Owner
3934,8,13.840204146163925,10.545367754151743,Honda_City,Diesel,Dealer,Manual,First Owner
3935,8,13.76421831620775,10.085850775128717,Honda_BR-V,Diesel,Dealer,Manual,First Owner
3936,8,13.493928313146206,10.308185699938441,Honda_WR-V,Petrol,Dealer,Manual,First Owner
3937,8,13.732128949025222,10.62135173563291,Honda_City,Petrol,Dealer,Manual,First Owner
3938,7,13.45883704259595,9.61587214452889,Honda_Jazz,Diesel,Dealer,Manual,First Owner
3939,8,13.493928313146206,10.491301994830229,Honda_Jazz,Diesel,Dealer,Manual,First Owner
3940,8,13.641158361294979,10.330290057291649,Honda_BR-V,Petrol,Dealer,Manual,First Owner
3941,10,12.807655372286902,10.069044362997353,Maruti_Wagon,Petrol,Dealer,Manual,First Owner
3942,11,13.407543823396258,11.174918050566383,Honda_City,Diesel,Dealer,Manual,First Owner
3943,22,10.819798284210286,11.265732531648492,Maruti_800,Petrol,Individual,Manual,First Owner
3944,11,12.323860125621126,10.308985993422082,Hyundai_EON,Petrol,Individual,Manual,First Owner
3945,13,12.345834587905333,10.714439990727769,Hyundai_i10,Petrol,Individual,Manual,Second Owner
3946,17,11.884495917930655,11.112462823634855,Hyundai_Santro,Petrol,Individual,Manual,First Owner
3947,7,13.343907249914384,9.594377532670727,Ford_Figo,Diesel,Dealer,Manual,First Owner
3948,10,13.122365377402328,10.12667110305036,Hyundai_Verna,Petrol,Individual,Manual,First Owner
3949,8,13.527829818844937,9.801177933711559,Ford_EcoSport,Petrol,Dealer,Manual,First Owner
3950,10,13.573440270649085,10.596659732783579,Honda_City,Diesel,Individual,Manual,First Owner
3951,14,12.323860125621126,10.308985993422082,Hyundai_i10,Petrol,Individual,Manual,First Owner
3952,8,12.611541086966115,11.289794413577894,Hyundai_Xcent,Diesel,Individual,Manual,First Owner
3953,9,13.429849547739444,9.90353755128617,Hyundai_i20,Diesel,Individual,Manual,First Owner
3954,9,13.45883704259595,10.596659732783579,Mahindra_TUV,Diesel,Individual,Manual,First Owner
3955,14,12.100717685412471,11.695255355062795,Tata_Indigo,Diesel,Individual,Manual,First Owner
3956,17,12.506180941677357,11.695255355062795,Ford_Fiesta,Diesel,Individual,Manual,Second Owner
3957,15,12.821260987319457,11.48247656671073,Maruti_Swift,Petrol,Individual,Manual,Second Owner
3958,7,13.910821646859095,11.156264806643742,Mahindra_Xylo,Diesel,Individual,Manual,First Owner
3959,21,11.695255355062795,11.695255355062795,Hyundai_Accent,Diesel,Individual,Manual,Second Owner
3960,12,12.971542813248437,11.385103457032141,Skoda_Rapid,Diesel,Individual,Manual,Second Owner
3961,11,13.217675375388819,10.555995013629378,Maruti_Swift,Diesel,Dealer,Manual,First Owner
3962,11,12.676079399771027,10.903218291644121,Hyundai_Santro,Petrol,Dealer,Manual,First Owner
3963,10,12.873904582205107,10.381614349338879,Maruti_Wagon,Petrol,Dealer,Manual,First Owner
3964,11,13.217675375388819,10.972190310798094,Renault_Duster,Diesel,Dealer,Manual,First Owner
3965,13,12.821260987319457,10.99974707562064,Maruti_Swift,Petrol,Dealer,Manual,First Owner
3966,15,12.154784614286667,11.203011416743363,Maruti_Alto,Petrol,Dealer,Manual,First Owner
3967,12,13.142166004700508,11.390464002521927,Renault_Duster,Diesel,Dealer,Manual,First Owner
3968,12,13.017005083966255,11.482342538492436,Honda_City,Petrol,Dealer,Manual,First Owner
3969,9,15.520258832020865,11.256108784165866,Mercedes-Benz_GLS,Diesel,Dealer,Automatic,First Owner
3970,10,13.217675375388819,11.021706370843155,Maruti_Swift,Diesel,Dealer,Manual,First Owner
3971,16,12.899222326086994,11.132411472622978,Mahindra_Xylo,Diesel,Dealer,Manual,First Owner
3972,10,13.279368835614243,11.304066895725715,Ford_EcoSport,Diesel,Dealer,Manual,First Owner
3973,6,13.122365377402328,10.308985993422082,Hyundai_Grand,Petrol,Individual,Manual,First Owner
3974,10,13.592368256649284,10.308985993422082,Maruti_Ciaz,Petrol,Individual,Manual,First Owner
3975,16,12.487488878546145,11.695255355062795,Maruti_Swift,Diesel,Individual,Manual,Second Owner
3976,13,12.07254696717504,12.100717685412471,Ford_Figo,Diesel,Individual,Manual,First Owner
3977,18,11.736077016252437,10.819798284210286,Fiat_Palio,Petrol,Individual,Manual,Second Owner
3978,15,12.013706813470414,11.289794413577894,Tata_Manza,Diesel,Individual,Manual,First Owner
